파일,파일명,제목,날짜,연도,카테고리,태그,permalink,공개 상태,Template,layout,toc,toc_sticky,author_profile,sidebar 사용,share,comments,related,excerpt/description 있음,header 기능,H1,H2,H3,H4,목차 대상 heading,heading 단계 건너뜀,코드 블록,fenced 코드,언어 없는 fence,닫히지 않은 fence,최장 코드 줄,Markdown 이미지,HTML 이미지,전체 이미지,누락 로컬 이미지,누락 이미지 경로,고정 너비 이미지,Markdown 표,HTML 표,전체 표,최대 표 열,inline HTML,HTML 태그,고정 너비 HTML,복잡한 HTML/embed,front matter 오류,Markdown 분석 오류,참고 신호,호환성,판단 이유,권장 처리,진행 상태
_posts/sprint/sprint-intermediate-project/2026-04-24-categories-sprint-intermediate-project010.md,2026-04-24-categories-sprint-intermediate-project010.md,[Sprint 백엔드 중급 프로젝트 10일차] AWS ECS 자동 배포 CD 파이프라인 구축,2026-04-24,2026,Sprint 백엔드 중급 프로젝트,Codeit Sprint | Codeit Sprint 백엔드 중급 프로젝트,/categories/codeit-sprint/sprint-intermediate-project/sprint-intermediate-project010,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,3,7,3,0,13,false,19,19,6,0,93,0,0,0,0,,false,0,0,0,0,true,br,false,,,,excerpt/description 없음; H1 3개; 언어 없는 코드 fence 6개; 단순 inline HTML (br),🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-intermediate-project/2026-04-27-categories-sprint-intermediate-project011.md,2026-04-27-categories-sprint-intermediate-project011.md,[Sprint 백엔드 중급 프로젝트 11일차] 뉴스 기사 백업 배치 구현,2026-04-27,2026,Sprint 백엔드 중급 프로젝트,Codeit Sprint | Codeit Sprint 백엔드 중급 프로젝트,/categories/codeit-sprint/sprint-intermediate-project/sprint-intermediate-project011,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,3,5,0,0,8,false,6,5,2,0,77,0,0,0,0,,false,0,0,0,0,true,br,false,,,,excerpt/description 없음; H1 3개; 언어 없는 코드 fence 2개; 단순 inline HTML (br),🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-intermediate-project/2026-04-28-categories-sprint-intermediate-project012.md,2026-04-28-categories-sprint-intermediate-project012.md,[Sprint 백엔드 중급 프로젝트 12일차] 뉴스 기사 복구 시 관심사 연결 정보까지 복원하도록 개선하기,2026-04-28,2026,Sprint 백엔드 중급 프로젝트,Codeit Sprint | Codeit Sprint 백엔드 중급 프로젝트,/categories/codeit-sprint/sprint-intermediate-project/sprint-intermediate-project012,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,3,6,3,0,12,false,13,13,2,0,99,0,0,0,0,,false,0,0,0,0,true,br,false,,,,excerpt/description 없음; H1 3개; 언어 없는 코드 fence 2개; 단순 inline HTML (br),🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-intermediate-project/2026-05-06-categories-sprint-intermediate-project013.md,2026-05-06-categories-sprint-intermediate-project013.md,[Sprint 백엔드 중급 프로젝트] Monew 개인 개발 리포트,2026-05-06,2026,Sprint 백엔드 중급 프로젝트,Codeit Sprint | Codeit Sprint 백엔드 중급 프로젝트,/categories/codeit-sprint/sprint-intermediate-project/sprint-intermediate-project013,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,4,7,24,18,35,false,19,18,5,0,98,7,0,7,0,,false,0,0,0,0,false,,false,,,,excerpt/description 없음; H1 4개; 언어 없는 코드 fence 5개,🟡 화면 확인,목차 대상 heading 35개,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-intermediate-project/2026-05-06-categories-sprint-intermediate-project014.md,2026-05-06-categories-sprint-intermediate-project014.md,[Sprint 백엔드 중급 프로젝트] Monew 프로젝트 회고록,2026-05-06,2026,Sprint 백엔드 중급 프로젝트,Codeit Sprint | Codeit Sprint 백엔드 중급 프로젝트,/categories/codeit-sprint/sprint-intermediate-project/sprint-intermediate-project014,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,4,6,0,0,10,false,0,0,0,0,0,0,0,0,0,,false,0,0,0,0,true,br,false,,,,excerpt/description 없음; H1 4개; 단순 inline HTML (br),🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2025-12-28-categories-sprint-til0.md,2025-12-28-categories-sprint-til0.md,[TIL 일 차] ,2025-12-28,2025,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til0,false,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,,false,0,0,0,0,false,,false,,,,excerpt/description 없음,🔴 높은 위험,permalink 중복,사용자 결정: 전환 대상 제외,공개·전환 대상 제외
_posts/sprint/sprint-til/2025-12-29-categories-sprint-til0.md,2025-12-29-categories-sprint-til0.md,[TIL 일 차] Sprint Mission,2025-12-29,2025,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til0,false,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,4,8,0,0,12,false,0,0,0,0,0,0,0,0,0,,false,0,0,0,0,false,,false,,,,excerpt/description 없음; H1 4개,🔴 높은 위험,permalink 중복,사용자 결정: 전환 대상 제외,공개·전환 대상 제외
_posts/sprint/sprint-til/2025-12-30-categories-sprint-til001.md,2025-12-30-categories-sprint-til001.md,[TIL 1일 차] CLI와 GIT,2025-12-30,2025,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til001/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,1,5,5,0,11,false,0,0,0,0,0,0,0,0,0,,false,0,0,0,0,true,br | span,false,,,,"excerpt/description 없음; 단순 inline HTML (br, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2025-12-31-categories-sprint-til002.md,2025-12-31-categories-sprint-til002.md,[TIL 2일 차] Java 시작,2025-12-31,2025,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til002/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,1,7,9,0,17,false,0,0,0,0,0,0,1,1,0,,true,2,0,2,4,true,br | img | span,false,,,,"excerpt/description 없음; 고정 너비 이미지; 단순 inline HTML (br, img, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포·이미지 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-01-05-categories-sprint-til003.md,2026-01-05-categories-sprint-til003.md,[TIL 3일 차] 객체지향 프로그래밍의 이해,2026-01-05,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til003/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,1,5,16,16,22,false,9,9,0,0,54,0,2,2,0,,true,6,0,6,4,true,br | img | span,false,,,,"고정 너비 이미지; 단순 inline HTML (br, img, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포·이미지 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-01-06-categories-sprint-til004.md,2026-01-06-categories-sprint-til004.md,[TIL 4일 차] 객체지향 프로그래밍의 이해,2026-01-06,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til004/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,2,2,9,17,13,false,11,11,0,0,56,1,0,1,0,,false,14,0,14,4,true,br | span,false,,,,"H1 2개; 단순 inline HTML (br, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-01-07-categories-sprint-til005.md,2026-01-07-categories-sprint-til005.md,[TIL 5일 차] 객체지향 프로그래밍의 이해,2026-01-07,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til005/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,1,4,11,23,16,false,5,5,0,0,47,0,1,1,0,,true,6,0,6,6,true,br | img,false,,,,"고정 너비 이미지; 단순 inline HTML (br, img)",🟡 화면 확인,넓은/HTML 표 (최대 6열),GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-01-08-categories-sprint-til006.md,2026-01-08-categories-sprint-til006.md,[TIL 6일 차] ,2026-01-08,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til006/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,0,1,0,0,1,false,0,0,0,0,0,0,0,0,0,,false,0,0,0,0,false,,false,,,,excerpt/description 없음,🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-01-09-categories-sprint-til007.md,2026-01-09-categories-sprint-til007.md,[TIL 7일차] Sprint Mission2.1 - 디스코드: 도메인 모델링 및 서비스 설계,2026-01-09,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til007/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,3,3,4,0,10,false,0,0,0,0,0,0,0,0,0,,false,0,0,0,0,true,br,false,,,,excerpt/description 없음; H1 3개; 단순 inline HTML (br),🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-01-12-categories-sprint-til008.md,2026-01-12-categories-sprint-til008.md,[TIL 8일차] Sprint Mission2.1 - 디스코드: 도메인 모델링 및 서비스 설계,2026-01-12,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til008/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,3,3,7,0,13,false,0,0,0,0,0,0,0,0,0,,false,0,0,0,0,true,br,false,,,,excerpt/description 없음; H1 3개; 단순 inline HTML (br),🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-01-13-categories-sprint-til009.md,2026-01-13-categories-sprint-til009.md,[TIL 9일차] Sprint Mission2.1 - 디스코드: 도메인 모델링 및 서비스 설계,2026-01-13,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til009/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,3,3,4,0,10,false,0,0,0,0,0,0,0,0,0,,false,0,0,0,0,true,br,false,,,,excerpt/description 없음; H1 3개; 단순 inline HTML (br),🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-01-14-categories-sprint-til010.md,2026-01-14-categories-sprint-til010.md,[TIL 10일차] Sprint Mission2.1 - 디스코드: 도메인 모델링 및 서비스 설계,2026-01-14,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til010/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,3,5,8,0,16,false,0,0,0,0,0,0,0,0,0,,false,0,0,0,0,true,br,false,,,,excerpt/description 없음; H1 3개; 단순 inline HTML (br),🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-01-15-categories-sprint-til011.md,2026-01-15-categories-sprint-til011.md,[TIL 11일차] Sprint Mission2.1 - 디스코드: 도메인 모델링 및 서비스 설계,2026-01-15,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til011/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,2,2,1,0,5,false,0,0,0,0,0,0,0,0,0,,false,0,0,0,0,true,br,false,,,,excerpt/description 없음; H1 2개; 단순 inline HTML (br),🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-01-16-categories-sprint-til012.md,2026-01-16-categories-sprint-til012.md,[TIL 12일차] Sprint Mission2.1 - 디스코드: 도메인 모델링 및 서비스 설계,2026-01-16,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til012/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,2,2,2,0,6,false,2,2,0,0,38,0,0,0,0,,false,0,0,0,0,true,br,false,,,,excerpt/description 없음; H1 2개; 단순 inline HTML (br),🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-01-19-categories-sprint-til013.md,2026-01-19-categories-sprint-til013.md,[TIL 13일차] 알고리즘과 자료구조 이해하기,2026-01-19,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til013/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,1,5,16,11,22,false,4,3,0,0,38,0,1,1,0,,true,3,0,3,5,true,br | img | span,false,,,,"excerpt/description 없음; 고정 너비 이미지; 단순 inline HTML (br, img, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포·이미지 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-01-20-categories-sprint-til014.md,2026-01-20-categories-sprint-til014.md,[TIL 14일차] Sprint Mission2.2 - 디스코드: File IO를 통한 데이터 영속화와 레포지토리 설계 및 구현,2026-01-20,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til014/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,3,4,6,0,13,false,1,1,0,0,60,0,0,0,0,,false,0,0,0,0,true,br,false,,,,excerpt/description 없음; H1 3개; 단순 inline HTML (br),🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-01-21-categories-sprint-til015-1.md,2026-01-21-categories-sprint-til015-1.md,'[TIL 15일차] Sprint Mission2.2 - 디스코드: 관심사 분리를 통한 레이어 간 의존성 주입,2026-01-21,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til015-1/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,3,3,2,0,8,false,1,1,0,0,98,0,0,0,0,,false,0,0,0,0,true,br,false,,,,excerpt/description 없음; H1 3개; 단순 inline HTML (br),🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-01-21-categories-sprint-til015-2.md,2026-01-21-categories-sprint-til015-2.md,[TIL 15일차] Spring 오버뷰,2026-01-21,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til015-2/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,1,3,9,6,13,false,0,0,0,0,0,0,2,2,0,,true,3,0,3,3,true,br | img | span,false,,,,"고정 너비 이미지; 단순 inline HTML (br, img, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포·이미지 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-01-22-categories-sprint-til016.md,2026-01-22-categories-sprint-til016.md,[TIL 16일차] Spring 오버뷰 ~ Spring Boot: 코드레벨 아키텍처,2026-01-22,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til016/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,1,8,20,3,29,false,2,2,2,0,50,0,2,2,0,,true,1,0,1,2,true,br | img | span,false,,,,"언어 없는 코드 fence 2개; 고정 너비 이미지; 단순 inline HTML (br, img, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포·이미지 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-01-23-categories-sprint-til017.md,2026-01-23-categories-sprint-til017.md,[TIL 17일 차] Spring Boot: 코드 레벨 아키텍처,2026-01-23,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til017/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,1,4,11,4,16,false,3,3,0,0,74,0,0,0,0,,false,3,0,3,3,true,br | span,false,,,,"단순 inline HTML (br, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-01-26-categories-sprint-til018.md,2026-01-26-categories-sprint-til018.md,[TIL 18일 차] Spring Beans의 이해와 활용,2026-01-26,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til018/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,1,4,12,6,17,false,0,0,0,0,0,0,0,0,0,,false,2,0,2,3,true,br | span,false,,,,"단순 inline HTML (br, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-01-27-categories-sprint-til019-1.md,2026-01-27-categories-sprint-til019-1.md,[TIL 19일 차] Spring Beans의 이해와 활용,2026-01-27,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til019-1/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,1,3,8,0,12,false,10,6,0,0,88,0,0,0,0,,false,0,0,0,0,true,br | span,false,,,,"단순 inline HTML (br, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-01-27-categories-sprint-til019-2.md,2026-01-27-categories-sprint-til019-2.md,[TIL 19일 차] Sprint Mission3 - 디스코드: Bean 선언 및 Lombok 적용,2026-01-27,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til019-2/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,3,4,8,0,15,false,0,0,0,0,0,0,0,0,0,,false,0,0,0,0,true,br,false,,,,H1 3개; 단순 inline HTML (br),🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-01-28-categories-sprint-til020.md,2026-01-28-categories-sprint-til020.md,[TIL 20일 차] Sprint Mission3 - 디스코드: 새로운 도메인 추가와 `UserService` 고도화,2026-01-28,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til020/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,3,4,7,1,14,false,0,0,0,0,0,0,2,2,0,,true,0,0,0,0,true,br | img,false,,,,"H1 3개; 고정 너비 이미지; 단순 inline HTML (br, img)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-01-29-categories-sprint-til021.md,2026-01-29-categories-sprint-til021.md,[TIL 21일 차] Sprint Mission3 - 디스코드:  `AuthService` 구현과 `ChannelService` 고도화,2026-01-29,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til021/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,3,3,0,0,6,false,0,0,0,0,0,0,2,2,0,,true,0,0,0,0,true,br | img,false,,,,"excerpt/description 없음; H1 3개; 고정 너비 이미지; 단순 inline HTML (br, img)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-01-30-categories-sprint-til022.md,2026-01-30-categories-sprint-til022.md,"[TIL 22일 차] Sprint Mission3 - 디스코드: `MessageService` 고도화와 `ReadStatusService`, `UserStatusService`, `BinaryContentService` 구현",2026-01-30,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til022/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,3,8,2,0,13,false,2,2,0,0,32,0,5,5,0,,true,0,0,0,0,true,br | img,false,,,,"excerpt/description 없음; H1 3개; 고정 너비 이미지; 단순 inline HTML (br, img)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-02-04-categories-sprint-til023.md,2026-02-04-categories-sprint-til023.md,[TIL 23일 차] Spring MVC: 비즈니스 로직,2026-02-04,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til023/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,1,1,1,1,3,false,0,0,0,0,0,0,0,0,0,,false,0,0,0,0,true,span,false,,,,단순 inline HTML (span),🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-02-05-categories-sprint-til024.md,2026-02-05-categories-sprint-til024.md,[TIL 24일 차] Spring MVC: 비즈니스 로직,2026-02-05,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til024/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,1,8,15,0,24,false,9,4,1,0,74,0,1,1,0,,true,0,0,0,0,true,br | img | span,false,,,,"언어 없는 코드 fence 1개; 고정 너비 이미지; 단순 inline HTML (br, img, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포·이미지 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-02-06-categories-sprint-til025-1.md,2026-02-06-categories-sprint-til025-1.md,[TIL 25일 차] Spring MVC: 비즈니스 로직,2026-02-06,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til025-1/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,1,3,5,0,9,false,8,7,0,0,114,0,0,0,0,,false,0,0,0,0,true,br | span,false,,,,"단순 inline HTML (br, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-02-06-categories-sprint-til025-2.md,2026-02-06-categories-sprint-til025-2.md,[TIL 25일 차] Sprint Mission4 - 디스코드: Controller Layer 구현,2026-02-06,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til025-2/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,3,4,4,0,11,false,3,3,0,0,1050,0,0,0,0,,false,0,0,0,0,true,br,false,,,,H1 3개; 단순 inline HTML (br),🟡 화면 확인,긴 코드 줄 1050자,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-02-09-categories-sprint-til026.md,2026-02-09-categories-sprint-til026.md,[TIL 26일 차] Sprint Mission4 - 디스코드: Controller Layer 구현,2026-02-09,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til026/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,3,4,7,0,14,false,0,0,0,0,0,0,0,0,0,,false,0,0,0,0,true,br,false,,,,H1 3개; 단순 inline HTML (br),🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-02-10-categories-sprint-til027.md,2026-02-10-categories-sprint-til027.md,[TIL 27일 차] Sprint Mission4 - 디스코드: Controller Layer 구현 및 테스트,2026-02-10,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til027/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,3,3,5,0,11,false,1,0,0,0,0,0,1,1,0,,true,0,0,0,0,true,br | img,false,,,,"H1 3개; 고정 너비 이미지; 단순 inline HTML (br, img)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포·이미지 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-02-11-categories-sprint-til028.md,2026-02-11-categories-sprint-til028.md,[TIL 28일 차] 좋은 웹 API 디자인이란,2026-02-11,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til028/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,2,4,12,0,18,false,6,1,1,0,65,0,0,0,0,,false,0,0,0,0,true,br | span,false,,,,"H1 2개; 언어 없는 코드 fence 1개; 단순 inline HTML (br, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-02-12-categories-sprint-til029.md,2026-02-12-categories-sprint-til029.md,[TIL 29일 차] 좋은 웹 API 디자인이란 ~ RESTful APIs 설계와 구현,2026-02-12,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til029/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,1,5,10,20,16,false,1,1,0,0,47,0,0,0,0,,false,0,0,0,0,true,br | span,false,,,,"단순 inline HTML (br, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-02-13-categories-sprint-til030.md,2026-02-13-categories-sprint-til030.md,[TIL 30일 차] RESTful APIs 설계와 구현,2026-02-13,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til030/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,1,3,10,21,14,false,5,5,0,0,89,0,0,0,0,,false,0,0,0,0,true,br | span,false,,,,"단순 inline HTML (br, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
